ticker,view_date,fiscal_period,filing_type,view_bps,confidence,sentiment,eps_surprise
NFLX,2019-04-19,Q1_2019,10-Q,-100,medium,negative,-86.8067008072216
NFLX,2018-01-30,FY2017,10-K,0,medium,negative,-90.0
NFLX,2019-07-20,Q2_2019,10-Q,-100,medium,negative,-89.30023539482133
NFLX,2019-10-19,Q3_2019,10-Q,-100,medium,negative,-85.7624360762436
NFLX,2019-01-30,FY2018,10-K,0,medium,negative,-83.33333333333334
NFLX,2020-04-22,Q1_2020,10-Q,-100,medium,negative,-4.244937789704802
NFLX,2020-07-21,Q2_2020,10-Q,0,medium,negative,-12.62776129244972
NFLX,2020-01-30,FY2019,10-K,0,medium,negative,-75.00961168781238
NFLX,2021-04-23,Q1_2021,10-Q,-57,medium,negative,23.3917936231121
NFLX,2020-10-23,Q3_2020,10-Q,15,medium,negative,-18.229240095869176
NFLX,2021-07-23,Q2_2021,10-Q,-92,medium,negative,-6.66247642991829
NFLX,2021-01-29,FY2020,10-K,0,medium,negative,-12.274235164025065
NFLX,2021-10-22,Q3_2021,10-Q,-100,medium,negative,24.288942569936882
NFLX,2022-04-22,Q1_2022,10-Q,-132,medium,negative,21.652824206499638
NFLX,2022-07-22,Q2_2022,10-Q,-140,medium,negative,8.404756258680848
NFLX,2022-10-21,Q3_2022,10-Q,-109,medium,negative,44.995322731524794
NFLX,2022-01-28,FY2021,10-K,0,medium,negative,59.93650640948558
NFLX,2023-04-22,Q1_2023,10-Q,-100,medium,negative,0.7627177944160519
NFLX,2023-07-22,Q2_2023,10-Q,0,medium,negative,15.256612366438969
NFLX,2023-01-27,FY2022,10-K,0,medium,negative,-78.09699381240077
NFLX,2023-10-21,Q3_2023,10-Q,100,medium,negative,6.9012954258855865
NFLX,2024-04-23,Q1_2024,10-Q,0,medium,negative,17.142604544248965
NFLX,2024-07-20,Q2_2024,10-Q,-100,medium,negative,3.349363030456426
NFLX,2025-04-19,Q1_2025,10-Q,-100,medium,negative,16.36107193229901
RCL,2006-04-27,Q1_2006,10-Q,-18,medium,negative,27.906976744186057
NFLX,2024-01-27,FY2023,10-K,0,medium,negative,-4.804872546808039
NFLX,2024-10-19,Q3_2024,10-Q,-100,medium,negative,5.5594651653764995
NFLX,2025-07-19,Q2_2025,10-Q,-96,medium,negative,1.8891954998938614
NFLX,2025-10-23,Q3_2025,10-Q,0,medium,negative,-15.251802694705399
RCL,2006-07-28,Q2_2006,10-Q,29,medium,negative,16.32653061224489
RCL,2007-05-02,Q1_2007,10-Q,-44,medium,negative,-50.0
RCL,2006-11-02,Q3_2006,10-Q,62,medium,negative,5.161290322580635
NFLX,2025-01-28,FY2024,10-K,0,medium,negative,2.4272885352897684
RCL,2006-02-25,FY2005,10-K,158,medium,positive,96.09756097560975
RCL,2007-07-27,Q2_2007,10-Q,-75,medium,negative,0.0
RCL,2007-10-23,Q3_2007,10-Q,0,medium,negative,8.235294117647067
RCL,2008-04-25,Q1_2008,10-Q,-41,medium,negative,66.66666666666666
RCL,2008-07-26,Q2_2008,10-Q,-40,medium,negative,0.0
RCL,2007-03-01,FY2006,10-K,184,medium,positive,22.222222222222225
RCL,2008-10-30,Q3_2008,10-Q,105,medium,negative,37.142857142857146
RCL,2009-04-24,Q1_2009,10-Q,-104,medium,negative,61.36363636363637
RCL,2008-02-20,FY2007,10-K,100,medium,positive,-5.714285714285704
RCL,2009-07-30,Q2_2009,10-Q,-78,medium,negative,-60.0
RCL,2009-11-04,Q3_2009,10-Q,-135,medium,negative,15.053763440860216
RCL,2010-04-30,Q1_2010,10-Q,-116,medium,negative,nan
RCL,2009-02-25,FY2008,10-K,10,medium,negative,-94.25
RCL,2010-07-24,Q2_2010,10-Q,-178,medium,negative,nan
RCL,2010-02-24,FY2009,10-K,119,medium,negative,112.00000000000001
RCL,2010-10-28,Q3_2010,10-Q,38,medium,negative,10.810810810810805
RCL,2011-04-29,Q1_2011,10-Q,-78,medium,negative,nan
RCL,2011-08-02,Q2_2011,10-Q,53,medium,negative,-8.510638297872337
RCL,2012-04-25,Q1_2012,10-Q,109,medium,negative,133.33333333333331
RCL,2011-11-01,Q3_2011,10-Q,-19,medium,negative,-4.210526315789466
RCL,2011-02-25,FY2010,10-K,107,medium,negative,185.7142857142857
RCL,2013-04-26,Q1_2013,10-Q,-34,medium,negative,94.44444444444444
RCL,2012-10-26,Q3_2012,10-Q,-48,medium,negative,38.84297520661157
RCL,2012-07-28,Q2_2012,10-Q,-19,medium,negative,-133.6
RCL,2012-03-01,FY2011,10-K,15,medium,negative,30.769230769230777
RCL,2013-02-26,FY2012,10-K,0,medium,negative,nan
RCL,2013-07-27,Q2_2013,10-Q,0,medium,negative,83.33333333333334
RCL,2013-10-25,Q3_2013,10-Q,-6,medium,negative,3.7735849056603668
RCL,2014-04-25,Q1_2014,10-Q,-40,medium,negative,-65.71428571428571
RCL,2015-04-24,Q1_2015,10-Q,-5,medium,negative,122.22222222222223
RCL,2014-07-25,Q2_2014,10-Q,-44,medium,negative,63.1578947368421
RCL,2014-10-24,Q3_2014,10-Q,-67,medium,negative,0.45871559633026543
RCL,2015-08-01,Q2_2015,10-Q,-50,medium,negative,35.48387096774193
RCL,2015-10-24,Q3_2015,10-Q,-111,medium,negative,-60.07751937984496
RCL,2014-02-21,FY2013,10-K,-93,medium,negative,-76.92307692307693
RCL,2016-04-30,Q1_2016,10-Q,-35,medium,negative,70.37037037037037
RCL,2015-02-24,FY2014,10-K,-60,medium,negative,-9.259259259259267
RCL,2016-10-29,Q3_2016,10-Q,-50,medium,negative,6.999999999999999
RCL,2016-08-03,Q2_2016,10-Q,-30,medium,negative,13.978494623655912
RCL,2016-02-23,FY2015,10-K,143,medium,negative,4.444444444444437
RCL,2017-04-29,Q1_2017,10-Q,-98,medium,negative,16.47058823529412
RCL,2017-08-02,Q2_2017,10-Q,4,medium,negative,4.907975460122705
RCL,2017-11-08,Q3_2017,10-Q,-88,medium,negative,5.438066465256802
RCL,2018-05-01,Q1_2018,10-Q,-100,medium,negative,20.000000000000004
RCL,2018-08-03,Q2_2018,10-Q,-47,medium,negative,25.14285714285714
RCL,2017-02-24,FY2016,10-K,-5,medium,negative,1.6806722689075646
RCL,2018-02-22,FY2017,10-K,13,medium,negative,26.41509433962264
RCL,2019-05-03,Q1_2019,10-Q,-30,medium,negative,7.400722021660636
RCL,2018-10-27,Q3_2018,10-Q,-59,medium,negative,-2.5252525252525277
RCL,2019-07-27,Q2_2019,10-Q,-82,medium,negative,-8.087859836028738
RCL,2020-05-22,Q1_2020,10-Q,-100,medium,negative,nan
RCL,2019-10-31,Q3_2019,10-Q,-98,medium,negative,-2.651811023987045
RCL,2019-02-23,FY2018,10-K,46,medium,negative,-0.6622516556291397
RCL,2020-08-11,Q2_2020,10-Q,-130,medium,negative,-62.39254197214647
RCL,2020-02-26,FY2019,10-K,111,medium,negative,-8.687345470892335
RCL,2020-11-05,Q3_2020,10-Q,-101,medium,negative,-22.754222237834842
RCL,2021-04-30,Q1_2021,10-Q,-130,medium,negative,-1.1302279553464496
RCL,2021-08-06,Q2_2021,10-Q,-156,medium,negative,-21.679125934445082
RCL,2021-02-27,FY2020,10-K,70,medium,negative,-17.19313775485658
RCL,2021-10-30,Q3_2021,10-Q,-155,medium,negative,-27.202433912760522
RCL,2022-05-06,Q1_2022,10-Q,-81,medium,negative,-2.799605860026451
RCL,2022-11-04,Q3_2022,10-Q,-109,medium,negative,-34.2969776609724
RCL,2022-07-30,Q2_2022,10-Q,-101,medium,negative,6.748243000432151
RCL,2023-05-05,Q1_2023,10-Q,-94,medium,negative,72.6543947266159
RCL,2022-03-02,FY2021,10-K,141,medium,positive,-36.056852874807284
RCL,2024-04-26,Q1_2024,10-Q,-114,medium,negative,1.3916948936138371
RCL,2023-07-28,Q2_2023,10-Q,-83,medium,negative,8.049016118370867
RCL,2023-10-27,Q3_2023,10-Q,-87,medium,negative,5.464810871254917
RCL,2024-07-26,Q2_2024,10-Q,-28,medium,negative,12.744476064456489
RCL,2023-02-24,FY2022,10-K,166,medium,negative,-46.86708528781452
RCL,2024-10-30,Q3_2024,10-Q,-97,medium,negative,-16.388291977645295
SHW,2006-03-08,FY2005,10-K,-83,medium,negative,-65.38461538461539
RCL,2025-04-30,Q1_2025,10-Q,-41,medium,negative,5.881937717891314
SHW,2006-04-26,Q1_2006,10-Q,-95,medium,negative,-60.29411764705882
RCL,2025-07-30,Q2_2025,10-Q,-72,medium,negative,7.9155175662481465
RCL,2025-10-29,Q3_2025,10-Q,-69,medium,negative,0.9266259912436594
RCL,2024-02-22,FY2023,10-K,3,medium,negative,-7.3693777144704775
SHW,2007-03-01,FY2006,10-K,-35,medium,negative,-59.01639344262295
SHW,2006-07-28,Q2_2006,10-Q,-165,medium,negative,-62.39316239316239
SHW,2008-02-29,FY2007,10-K,-70,medium,negative,-69.31818181818181
SHW,2006-10-26,Q3_2006,10-Q,-123,medium,negative,-65.3225806451613
SHW,2007-04-24,Q1_2007,10-Q,-100,medium,negative,-66.26506024096385
RCL,2025-02-15,FY2024,10-K,-38,medium,negative,33.629099072614046
SHW,2008-04-25,Q1_2008,10-Q,-168,medium,negative,-61.111111111111114
SHW,2007-07-24,Q2_2007,10-Q,0,medium,negative,-62.5
SHW,2009-02-25,FY2008,10-K,-136,medium,negative,-69.56521739130434
SHW,2007-10-26,Q3_2007,10-Q,-190,medium,negative,-64.62585034013605
SHW,2008-07-23,Q2_2008,10-Q,-163,medium,negative,-59.66386554621849
SHW,2010-02-25,FY2009,10-K,-105,medium,negative,-42.42424242424242
SHW,2009-04-25,Q1_2009,10-Q,-101,medium,negative,0.0
SHW,2008-10-23,Q3_2008,10-Q,-145,medium,negative,-51.92307692307693
SHW,2011-02-24,FY2010,10-K,-76,medium,negative,-61.016949152542374
SHW,2009-08-01,Q2_2009,10-Q,-214,medium,negative,-64.56692913385828
SHW,2010-04-29,Q1_2010,10-Q,-20,medium,negative,-75.00000000000001
SHW,2009-10-28,Q3_2009,10-Q,-113,medium,negative,-57.98319327731092
SHW,2010-07-28,Q2_2010,10-Q,-55,medium,negative,-64.74358974358975
SHW,2011-04-27,Q1_2011,10-Q,-100,medium,negative,-48.78048780487805
SHW,2010-10-29,Q3_2010,10-Q,-46,medium,negative,-69.88636363636364
SHW,2011-07-28,Q2_2011,10-Q,-34,medium,negative,-70.43010752688173
SHW,2012-04-26,Q1_2012,10-Q,-142,medium,negative,-60.49382716049383
SHW,2012-02-24,FY2011,10-K,-64,medium,negative,-94.3048780487805
SHW,2011-10-28,Q3_2011,10-Q,-59,medium,negative,-65.8682634730539
SHW,2012-07-26,Q2_2012,10-Q,-125,medium,negative,-65.55023923444976
SHW,2012-10-27,Q3_2012,10-Q,-26,medium,negative,-65.27777777777779
SHW,2013-04-25,Q1_2013,10-Q,-89,medium,negative,-66.05504587155964
SHW,2013-03-01,FY2012,10-K,2,medium,negative,-68.33333333333333
SHW,2013-07-25,Q2_2013,10-Q,-31,medium,negative,-68.70229007633588
SHW,2014-04-24,Q1_2014,10-Q,-143,medium,negative,-58.69565217391305
SHW,2014-02-28,FY2013,10-K,-35,medium,negative,-73.42657342657341
SHW,2013-10-31,Q3_2013,10-Q,-22,medium,negative,-67.3076923076923
SHW,2014-07-25,Q2_2014,10-Q,-84,medium,negative,-66.43835616438356
SHW,2015-04-23,Q1_2015,10-Q,-146,medium,negative,-69.33333333333334
SHW,2015-02-26,FY2014,10-K,60,medium,negative,-66.90647482014388
SHW,2014-10-30,Q3_2014,10-Q,-77,medium,negative,-63.27868852459015
SHW,2015-07-23,Q2_2015,10-Q,-152,medium,negative,-68.62244897959184
SHW,2015-10-30,Q3_2015,10-Q,-87,medium,negative,-64.8
SHW,2016-02-25,FY2015,10-K,-52,medium,negative,-56.17283950617284
SHW,2016-04-28,Q1_2016,10-Q,-88,medium,negative,-63.63636363636363
SHW,2017-04-22,Q1_2017,10-Q,-100,medium,negative,-45.80645161290323
SHW,2017-02-23,FY2016,10-K,-68,medium,negative,-64.0
SHW,2016-07-28,Q2_2016,10-Q,-60,medium,negative,-68.77934272300469
SHW,2016-10-27,Q3_2016,10-Q,-198,medium,negative,-69.1609977324263
SHW,2017-07-27,Q2_2017,10-Q,-91,medium,negative,-75.75757575757575
SHW,2017-10-26,Q3_2017,10-Q,-74,medium,negative,-75.60439560439559
SHW,2018-02-24,FY2017,10-K,-13,medium,negative,2.2875816993463998
SHW,2018-04-26,Q1_2018,10-Q,-59,medium,negative,-67.65799256505576
SHW,2019-02-23,FY2018,10-K,-8,medium,negative,-89.88764044943821
SHW,2018-07-26,Q2_2018,10-Q,-137,medium,negative,-74.59749552772809
SHW,2019-04-26,Q1_2019,10-Q,-54,medium,negative,-28.652265905624162
SHW,2018-10-26,Q3_2018,10-Q,-69,medium,negative,-78.6206896551724
SHW,2019-07-25,Q2_2019,10-Q,-101,medium,negative,-20.973902572111317
SHW,2019-10-23,Q3_2019,10-Q,-120,medium,negative,-4.879452105644135
SHW,2020-04-30,Q1_2020,10-Q,-55,medium,negative,-11.950263383559966
SHW,2020-10-28,Q3_2020,10-Q,-125,medium,negative,-1.769308109232539
SHW,2020-07-29,Q2_2020,10-Q,-142,medium,negative,13.879603952044036
SHW,2021-04-29,Q1_2021,10-Q,-91,medium,negative,-7.736676809522061
SHW,2020-02-22,FY2019,10-K,30,medium,negative,-39.13281356859527
SHW,2021-07-28,Q2_2021,10-Q,-105,medium,negative,-9.44028859359272
SHW,2021-10-27,Q3_2021,10-Q,-152,medium,negative,-11.040448204720533
SHW,2021-02-20,FY2020,10-K,-48,medium,negative,-7.856899910330546
SHW,2022-07-28,Q2_2022,10-Q,-83,medium,negative,-20.084471798135553
SHW,2022-04-27,Q1_2022,10-Q,-116,medium,negative,-8.719548906253035
SHW,2022-10-26,Q3_2022,10-Q,-84,medium,negative,2.1733280816762686
SHW,2023-04-26,Q1_2023,10-Q,-38,medium,negative,2.7743488630587714
SHW,2022-02-18,FY2021,10-K,17,medium,negative,-31.706563889994126
SHW,2023-07-26,Q2_2023,10-Q,-106,medium,negative,13.839045680234644
SHW,2024-05-01,Q1_2024,10-Q,14,medium,negative,-11.322776092260328
SHW,2023-10-25,Q3_2023,10-Q,-90,medium,negative,13.839045680234644
SHW,2023-02-23,FY2022,10-K,-4,medium,negative,-20.303707493066966
SHW,2024-07-24,Q2_2024,10-Q,-90,medium,negative,0.4157210852931104
SHW,2024-10-23,Q3_2024,10-Q,-105,medium,negative,-10.356375691355305
SYK,2006-05-04,Q1_2006,10-Q,115,medium,negative,-23.404255319148934
SHW,2024-02-21,FY2023,10-K,17,medium,negative,-22.85706357354941
SHW,2025-04-30,Q1_2025,10-Q,-14,medium,negative,-7.128793788773724
SYK,2006-08-10,Q2_2006,10-Q,-2,medium,negative,4.0000000000000036
SHW,2025-10-29,Q3_2025,10-Q,-72,medium,negative,-2.8830683152386625
SHW,2025-07-25,Q2_2025,10-Q,-80,medium,negative,-20.15670577213788
SYK,2006-11-09,Q3_2006,10-Q,78,medium,negative,0.0
SYK,2007-04-28,Q1_2007,10-Q,-9,medium,negative,3.5087719298245648
SYK,2007-08-10,Q2_2007,10-Q,-65,medium,negative,6.557377049180333
SYK,2008-05-06,Q1_2008,10-Q,-98,medium,negative,2.9411764705882213
SHW,2025-02-21,FY2024,10-K,-72,medium,negative,-7.755795606262909
SYK,2006-03-08,FY2005,10-K,8,medium,negative,-6.249999999999995
SYK,2007-11-10,Q3_2007,10-Q,-70,medium,negative,0.0
SYK,2008-08-08,Q2_2008,10-Q,-90,medium,negative,0.0
SYK,2009-05-05,Q1_2009,10-Q,-123,medium,negative,0.0
SYK,2008-11-04,Q3_2008,10-Q,-114,medium,negative,-2.9411764705882377
SYK,2009-08-08,Q2_2009,10-Q,-112,medium,negative,2.8169014084507067
SYK,2009-11-10,Q3_2009,10-Q,-79,medium,negative,-17.391304347826086
SYK,2007-03-01,FY2006,10-K,32,medium,negative,0.0
SYK,2008-02-29,FY2007,10-K,24,medium,negative,0.0
SYK,2010-04-30,Q1_2010,10-Q,-34,medium,negative,5.263157894736847
SYK,2010-08-10,Q2_2010,10-Q,24,medium,negative,0.0
SYK,2011-05-05,Q1_2011,10-Q,-2,medium,negative,-11.36363636363636
SYK,2009-02-21,FY2008,10-K,-26,medium,negative,-5.405405405405411
SYK,2010-11-05,Q3_2010,10-Q,-43,medium,negative,14.864864864864863
SYK,2011-07-29,Q2_2011,10-Q,9,medium,negative,-12.22222222222222
SYK,2012-04-25,Q1_2012,10-Q,-133,medium,negative,-8.080808080808078
SYK,2011-10-29,Q3_2011,10-Q,80,medium,negative,-3.448275862068969
SYK,2010-02-27,FY2009,10-K,-24,medium,negative,-7.317073170731701
SYK,2012-07-25,Q2_2012,10-Q,-12,medium,negative,-15.000000000000002
SYK,2012-10-23,Q3_2012,10-Q,0,medium,negative,-7.0707070707070665
SYK,2013-05-01,Q1_2013,10-Q,17,medium,negative,-20.2020202020202
SYK,2011-02-19,FY2010,10-K,11,medium,negative,-15.730337078651688
SYK,2013-07-24,Q2_2013,10-Q,-5,medium,negative,-47.16981132075471
SYK,2013-10-24,Q3_2013,10-Q,-50,medium,negative,-73.0
SYK,2014-04-25,Q1_2014,10-Q,51,medium,negative,-83.63636363636364
SYK,2012-02-14,FY2011,10-K,-100,medium,negative,1.960784313725492
SYK,2014-07-25,Q2_2014,10-Q,-7,medium,negative,-48.148148148148145
SYK,2014-10-24,Q3_2014,10-Q,121,medium,negative,-85.84070796460178
SYK,2015-05-01,Q1_2015,10-Q,29,medium,negative,-44.761904761904766
SYK,2015-07-30,Q2_2015,10-Q,186,medium,negative,-9.649122807017534
SYK,2015-10-24,Q3_2015,10-Q,155,medium,negative,-34.71074380165289
SYK,2013-02-28,FY2012,10-K,-5,medium,negative,-35.45454545454546
SYK,2016-04-23,Q1_2016,10-Q,0,medium,positive,-7.75862068965516
SYK,2016-07-23,Q2_2016,10-Q,100,medium,positive,-25.92592592592593
SYK,2016-10-29,Q3_2016,10-Q,139,medium,positive,-30.37037037037038
SYK,2014-02-14,FY2013,10-K,-100,medium,negative,-16.52892561983471
SYK,2017-04-28,Q1_2017,10-Q,110,medium,positive,-15.217391304347824
SYK,2015-02-13,FY2014,10-K,-13,medium,negative,-54.10958904109589
SYK,2017-07-29,Q2_2017,10-Q,121,medium,positive,-30.87248322147651
SYK,2018-04-28,Q1_2018,10-Q,74,medium,positive,-23.684210526315795
SYK,2017-10-28,Q3_2017,10-Q,69,medium,negative,-22.97297297297298
SYK,2018-07-26,Q2_2018,10-Q,92,medium,positive,-30.0
SYK,2016-02-12,FY2015,10-K,13,medium,negative,-10.389610389610398
SYK,2018-10-27,Q3_2018,10-Q,92,medium,positive,-7.185628742514963
SYK,2019-04-25,Q1_2019,10-Q,166,medium,positive,-40.711892432879324
SYK,2019-07-27,Q2_2019,10-Q,106,medium,positive,-34.936511460985145
SYK,2017-02-10,FY2016,10-K,-48,medium,negative,-22.988505747126432
SYK,2019-10-31,Q3_2019,10-Q,116,medium,positive,-35.3138854266917
SYK,2020-05-02,Q1_2020,10-Q,-127,medium,negative,-28.0746695584338
SYK,2018-02-09,FY2017,10-K,-19,medium,negative,-133.50515463917526
SYK,2020-10-31,Q3_2020,10-Q,89,medium,negative,15.689809360228244
SYK,2020-08-01,Q2_2020,10-Q,-8,medium,negative,-139.35317687464223
SYK,2021-04-29,Q1_2021,10-Q,55,medium,negative,-60.20712443584784
SYK,2021-07-29,Q2_2021,10-Q,103,medium,negative,-27.484362353623677
SYK,2022-04-30,Q1_2022,10-Q,-11,medium,negative,-56.82166318841176
SYK,2019-02-08,FY2018,10-K,-88,medium,negative,156.60377358490567
SYK,2021-10-30,Q3_2021,10-Q,81,medium,negative,-49.922907634120946
SYK,2020-02-07,FY2019,10-K,-30,medium,negative,-22.62268377112604
SYK,2021-02-12,FY2020,10-K,124,medium,negative,-41.479124936176895
SYK,2023-05-03,Q1_2023,10-Q,58,medium,negative,-23.08768004474898
SYK,2022-07-28,Q2_2022,10-Q,22,medium,negative,-24.36601571603836
SYK,2022-11-02,Q3_2022,10-Q,69,medium,negative,-2.679497207720157
SYK,2023-08-05,Q2_2023,10-Q,141,medium,negative,-19.349757419192244
SYK,2022-02-12,FY2021,10-K,-62,medium,negative,-36.45382985053794
SYK,2024-05-02,Q1_2024,10-Q,135,medium,negative,-12.975187315602913
SYK,2023-11-04,Q3_2023,10-Q,148,medium,neutral,-26.06952750213577
SYK,2024-08-01,Q2_2024,10-Q,157,medium,negative,-23.344473458919442
SYK,2024-10-31,Q3_2024,10-Q,106,medium,negative,-22.08691637329024
SYK,2023-02-11,FY2022,10-K,-99,medium,negative,-48.168807494719914
SYK,2025-05-03,Q1_2025,10-Q,137,medium,negative,-37.74038107307585
SYK,2024-02-15,FY2023,10-K,-88,medium,negative,-8.83197856021831
SYK,2025-08-02,Q2_2025,10-Q,60,medium,negative,-25.37118871638444
SYK,2025-11-01,Q3_2025,10-Q,115,medium,negative,-29.143433479408504
SYK,2025-02-13,FY2024,10-K,-107,medium,negative,-63.58188909264665
TFC,2006-05-06,Q1_2006,10-Q,76,medium,negative,9.72222222222223
TFC,2007-05-05,Q1_2007,10-Q,-44,medium,negative,-1.2820512820512833
TFC,2007-11-07,Q3_2007,10-Q,-24,medium,negative,-8.045977011494248
TFC,2007-08-08,Q2_2007,10-Q,-18,medium,negative,0.0
TFC,2006-08-05,Q2_2006,10-Q,-12,medium,negative,-2.469135802469138
TFC,2006-11-03,Q3_2006,10-Q,-22,medium,negative,-6.097560975609748
TFC,2008-05-09,Q1_2008,10-Q,45,medium,negative,6.849315068493158
TFC,2008-08-08,Q2_2008,10-Q,63,medium,negative,16.41791044776119
TFC,2007-02-28,FY2006,10-K,-68,medium,negative,-36.986301369863014
TFC,2008-11-07,Q3_2008,10-Q,-7,medium,negative,1.5625000000000013
TFC,2009-05-09,Q1_2009,10-Q,38,medium,negative,nan
TFC,2008-02-29,FY2007,10-K,9,medium,negative,-7.407407407407414
TFC,2006-03-11,FY2005,10-K,72,medium,negative,-3.6585365853658436
TFC,2009-08-11,Q2_2009,10-Q,0,medium,negative,0.0
TFC,2009-11-10,Q3_2009,10-Q,80,medium,negative,9.523809523809533
TFC,2010-05-08,Q1_2010,10-Q,-53,medium,negative,42.10526315789475
TFC,2009-02-28,FY2008,10-K,-47,medium,negative,8.000000000000007
TFC,2010-08-10,Q2_2010,10-Q,-92,medium,negative,-21.052631578947373
TFC,2010-11-10,Q3_2010,10-Q,-60,medium,negative,36.36363636363636
TFC,2010-02-27,FY2009,10-K,-11,medium,negative,80.00000000000001
TFC,2011-05-07,Q1_2011,10-Q,-112,medium,negative,6.666666666666673
TFC,2012-05-05,Q1_2012,10-Q,-148,medium,negative,7.0175438596491295
TFC,2012-11-03,Q3_2012,10-Q,-168,medium,negative,-8.333333333333325
TFC,2011-02-26,FY2010,10-K,-29,medium,negative,36.36363636363636
TFC,2011-11-10,Q3_2011,10-Q,-96,medium,negative,8.333333333333341
TFC,2011-08-09,Q2_2011,10-Q,-156,medium,negative,4.761904761904766
TFC,2012-02-28,FY2011,10-K,-104,medium,negative,7.843137254901968
TFC,2012-08-08,Q2_2012,10-Q,-176,medium,negative,9.090909090909081
TFC,2013-05-03,Q1_2013,10-Q,-86,medium,negative,-56.71641791044777
TFC,2013-03-02,FY2012,10-K,-82,medium,negative,2.898550724637684
TFC,2013-08-09,Q2_2013,10-Q,-51,medium,negative,8.450704225352121
TFC,2014-05-01,Q1_2014,10-Q,-43,medium,negative,-2.8169014084507067
TFC,2013-11-01,Q3_2013,10-Q,-79,medium,negative,-47.14285714285714
TFC,2014-02-27,FY2013,10-K,-80,medium,negative,7.1428571428571495
TFC,2014-07-29,Q2_2014,10-Q,0,medium,negative,-25.64102564102565
TFC,2014-10-28,Q3_2014,10-Q,0,medium,negative,0.0
TFC,2015-04-28,Q1_2015,10-Q,-100,medium,negative,-8.219178082191773
TFC,2015-02-26,FY2014,10-K,13,medium,negative,7.042253521126768
TFC,2015-07-31,Q2_2015,10-Q,-94,medium,negative,-18.42105263157895
TFC,2015-10-31,Q3_2015,10-Q,-64,medium,negative,-8.571428571428562
TFC,2016-02-26,FY2015,10-K,-51,medium,negative,-13.513513513513512
TFC,2016-04-30,Q1_2016,10-Q,-11,medium,negative,9.836065573770501
TFC,2017-04-25,Q1_2017,10-Q,0,medium,negative,-54.0
TFC,2016-07-28,Q2_2016,10-Q,81,medium,negative,3.1250000000000027
TFC,2016-10-25,Q3_2016,10-Q,0,medium,negative,8.955223880597005
TFC,2017-07-29,Q2_2017,10-Q,-57,medium,negative,0.0
TFC,2017-10-28,Q3_2017,10-Q,-31,medium,negative,-9.756097560975606
TFC,2018-05-01,Q1_2018,10-Q,-36,medium,negative,4.444444444444437
TFC,2018-07-28,Q2_2018,10-Q,-15,medium,negative,-1.980198019801982
TFC,2019-05-01,Q1_2019,10-Q,-100,medium,negative,-5.241049186733745
TFC,2019-08-01,Q2_2019,10-Q,-67,medium,negative,1.7047204053259688
TFC,2019-10-26,Q3_2019,10-Q,-72,medium,negative,-5.812835231948283
TFC,2017-02-22,FY2016,10-K,-123,medium,negative,-2.7027027027027053
TFC,2018-10-27,Q3_2018,10-Q,-18,medium,negative,2.020202020202022
TFC,2018-02-22,FY2017,10-K,-91,medium,negative,2.6666666666666687
TFC,2020-05-09,Q1_2020,10-Q,-140,medium,negative,11.60543656071795
TFC,2021-05-04,Q1_2021,10-Q,-138,medium,negative,4.577953260057618
TFC,2020-11-03,Q3_2020,10-Q,-60,medium,negative,-5.71667263396586
TFC,2020-03-04,FY2019,10-K,0,medium,negative,-16.708312510411456
TFC,2020-08-05,Q2_2020,10-Q,-96,medium,negative,-0.9168884945282436
TFC,2021-08-07,Q2_2021,10-Q,-43,medium,negative,18.103421944837546
TFC,2019-02-27,FY2018,10-K,47,medium,negative,-12.612612612612622
TFC,2021-02-25,FY2020,10-K,-2,medium,negative,4.680375918861084
TFC,2021-11-03,Q3_2021,10-Q,13,medium,negative,9.615068418071862
TFC,2022-05-06,Q1_2022,10-Q,-7,medium,negative,8.326950432213584
TFC,2022-08-02,Q2_2022,10-Q,105,medium,negative,2.252366344900054
TFC,2022-11-01,Q3_2022,10-Q,108,medium,negative,-3.460317993317778
TFC,2023-05-02,Q1_2023,10-Q,-130,medium,negative,-8.014157059256403
TFC,2022-02-24,FY2021,10-K,-67,medium,negative,-0.005309452595452545
TFC,2023-08-01,Q2_2023,10-Q,-100,medium,negative,-7.888545139618931
TFC,2023-11-01,Q3_2023,10-Q,-9,medium,negative,-1.7235237030576251
TFC,2023-03-01,FY2022,10-K,-52,medium,negative,-3.5858046166330517
TFC,2024-05-10,Q1_2024,10-Q,138,medium,negative,4.015512436916521
TFC,2024-02-28,FY2023,10-K,-138,medium,negative,nan
TFC,2024-08-09,Q2_2024,10-Q,10,medium,negative,-0.004838475557630194
TYL,2006-04-28,Q1_2006,10-Q,-173,medium,negative,0.0
TFC,2024-11-02,Q3_2024,10-Q,-84,medium,negative,8.526451952379904
TFC,2025-05-01,Q1_2025,10-Q,23,medium,negative,-0.3801584757019179
TYL,2006-07-28,Q2_2006,10-Q,-2,medium,negative,79.99999999999999
TYL,2006-10-27,Q3_2006,10-Q,105,medium,negative,57.14285714285713
TYL,2006-03-03,FY2005,10-K,26,medium,negative,0.0
TYL,2007-07-27,Q2_2007,10-Q,-64,medium,negative,0.0
TFC,2025-02-26,FY2024,10-K,100,medium,negative,3.3445005962182695
TFC,2025-08-01,Q2_2025,10-Q,-35,medium,negative,-2.4813089175425325
TYL,2007-04-27,Q1_2007,10-Q,-71,medium,negative,-40.00000000000001
TYL,2007-10-26,Q3_2007,10-Q,39,medium,negative,0.0
